,bricolage,chambre,diamant,décoration,facile,haute,lampe,led,lumière,maison,matériel,mur,noël,pc,peinture,plaît,produit,qualité,résine,toile,category_code
2860,2,1,0,1,1,2,0,0,0,1,0,3,0,0,0,0,0,2,0,0,2060
2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2862,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2060
2863,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2060
2864,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2060
2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2866,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2060
2867,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
2868,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2060
2869,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2871,0,0,0,0,2,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,2060
2872,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,2,0,0,0,0,2060
2873,1,0,1,3,0,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,2060
2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2876,2,0,0,2,0,1,0,0,0,1,0,0,0,0,2,1,1,1,0,0,2060
2877,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2060
2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2879,0,0,0,0,0,1,2,1,3,0,1,0,0,0,0,1,0,1,0,0,2060
2880,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,2,2,1,0,0,2060
2881,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2883,0,0,0,5,0,2,0,0,0,0,0,0,8,1,0,0,2,1,0,0,2060
2884,3,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2060
2885,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2060
2886,0,5,0,3,2,1,0,0,1,2,1,2,0,0,10,3,2,2,0,3,2060
2887,6,1,13,0,0,0,0,0,1,2,1,0,2,3,7,2,1,0,4,1,2060
2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2889,0,0,0,0,1,2,8,0,11,0,1,0,0,0,0,0,1,0,0,0,2060
2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2891,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2060
2892,0,0,0,0,1,0,2,2,1,0,0,2,0,1,0,0,2,0,0,0,2060
2893,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2060
2894,0,1,0,1,0,0,6,2,0,0,1,0,0,0,0,2,1,0,0,0,2060
2895,0,1,0,1,0,0,7,2,0,0,1,0,0,0,0,2,1,0,0,0,2060
2896,1,0,0,1,0,1,0,0,0,1,0,0,6,0,0,1,0,1,0,0,2060
2897,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,2060
2898,0,2,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,2060
2899,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,2060
2900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
2901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2902,0,0,0,4,1,1,0,2,3,1,1,0,6,1,0,0,0,0,0,0,2060
2903,0,1,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2060
2904,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060
2905,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2060
2906,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2908,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,1,2,0,0,2060
2909,0,0,0,1,0,0,0,0,0,1,1,1,12,0,0,0,1,0,0,0,2060
2910,5,1,12,2,1,1,0,0,2,0,1,0,0,3,9,1,1,2,5,4,2060
2911,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2060
2912,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,3,0,0,2060
2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2914,2,0,0,7,0,3,0,0,0,13,0,0,0,0,0,0,9,2,0,0,2060
2915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2916,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2918,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2060
2919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
2920,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2060
2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2922,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,4,2060
2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
2924,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,2060
2925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
2926,5,1,12,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,4,2060
2927,0,5,0,3,2,1,0,0,1,2,1,2,0,0,10,3,2,2,0,3,2060
2928,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2060
2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2930,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2931,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,1,1,1,0,0,2060
2932,0,0,0,0,0,2,0,10,5,0,0,0,0,0,0,0,0,1,0,0,2060
2933,1,2,0,3,0,0,0,0,1,4,0,1,0,1,0,1,0,0,0,0,2060
2934,0,0,0,1,1,3,0,0,0,0,1,1,0,0,0,3,6,3,0,0,2060
2935,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2060
2936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2938,2,0,0,3,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,2060
2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2940,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2060
2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2942,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2060
2943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
2944,0,0,0,2,2,1,1,9,10,0,0,0,0,0,0,1,1,2,0,0,2060
2945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2946,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,4,2060
2947,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2060
2948,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,2060
2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2950,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,2060
2951,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,2060
2952,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2060
2953,0,0,0,1,1,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,2060
2954,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2060
2955,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,2,0,0,2060
2956,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,1,1,0,0,2060
2957,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2060
2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2960,0,0,3,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2060
2961,0,1,0,4,0,0,0,3,4,2,1,0,7,1,0,1,4,0,0,0,2060
2962,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
2963,0,0,0,3,0,2,0,0,0,1,1,0,11,0,0,0,1,2,0,0,2060
2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2965,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
2966,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
2967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
2968,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2060
2969,0,0,0,8,1,3,0,0,0,15,1,0,7,7,0,0,13,6,0,0,2060
2970,0,1,0,0,3,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,2060
2971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2972,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
2973,0,1,0,0,0,1,1,4,6,2,1,0,0,0,0,0,1,1,0,0,2060
2974,0,3,0,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,2060
2975,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2060
2976,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2060
2977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2978,0,1,0,2,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,2060
2979,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2060
2980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
2981,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2060
2982,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2060
2983,0,0,0,0,1,2,4,3,3,0,0,0,0,0,0,0,0,1,0,0,2060
2984,0,1,0,1,0,1,0,0,2,2,1,0,0,1,0,0,0,1,0,0,2060
2985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2988,0,0,0,0,1,0,0,7,1,2,1,0,0,0,0,0,1,0,0,0,2060
2989,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2060
2990,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2060
2991,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2060
2992,0,0,0,0,1,1,2,5,3,0,1,2,0,0,0,0,0,1,0,0,2060
2993,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2060
2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
2995,2,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,2060
2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2060
2997,0,0,0,1,1,4,0,0,0,0,1,0,3,1,0,0,0,3,0,0,2060
2998,0,0,0,0,1,0,0,6,5,0,0,0,2,0,0,0,0,0,0,0,2060
2999,0,0,0,1,0,1,0,1,1,5,1,0,3,1,0,1,0,2,0,0,2060
3000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3001,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2060
3002,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2060
3003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2060
3004,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,1,0,0,2060
3005,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2060
3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3008,0,0,0,0,2,0,0,10,0,2,1,0,0,0,0,0,1,0,0,0,2060
3009,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,2060
3010,0,3,0,0,0,0,2,1,2,0,1,0,0,0,0,1,2,1,0,0,2060
3011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2060
3012,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
3013,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,2,1,2,0,0,2060
3014,0,0,0,2,0,0,4,2,3,1,0,0,0,1,0,1,3,0,0,0,2060
3015,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2060
3016,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
3017,0,5,0,3,0,6,0,0,0,2,1,1,0,0,0,3,0,5,0,0,2060
3018,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2060
3019,0,2,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2060
3020,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2060
3021,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0,2060
3022,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
3023,0,0,0,2,1,0,2,0,1,1,0,0,6,0,0,1,0,0,0,0,2060
3024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2060
3025,3,0,10,0,2,0,0,0,0,0,0,0,0,0,7,6,2,0,3,3,2060
3026,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2060
3027,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,1,0,0,0,2060
3028,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,1,0,2,0,0,2060
3029,0,0,0,1,1,1,3,6,9,0,1,2,0,1,0,0,0,1,0,0,2060
3030,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2060
3031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
3032,0,0,0,1,1,1,0,0,0,2,0,2,0,2,0,1,2,1,0,0,2060
3033,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2060
3034,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2060
3035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
3036,0,0,0,0,1,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,2060
3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2060
3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3039,0,0,0,0,0,0,13,3,5,0,3,0,0,0,0,0,3,0,0,0,2060
3040,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
3041,0,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,2060
3042,0,3,0,1,1,0,0,0,1,1,1,4,0,0,0,1,0,0,0,0,2060
3043,5,1,11,4,1,1,0,0,2,0,1,0,0,0,8,1,1,2,5,5,2060
3044,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2060
3045,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2060
3046,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2060
3047,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
3048,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2060
3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3051,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2060
3052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3054,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2060
3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3056,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,2,0,0,2060
3057,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2060
3058,0,1,0,0,1,1,0,0,0,1,0,4,0,1,0,1,2,1,0,0,2060
3059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3060,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2060
3061,0,1,0,2,2,0,0,0,0,2,0,5,0,0,1,0,0,1,0,0,2060
3062,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2060
3063,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2060
3064,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
3065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2060
3066,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2060
3067,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
3068,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2060
3069,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2060
3070,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,2060
3071,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,2060
3072,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,2060
3073,0,0,0,4,0,1,0,0,0,1,0,0,6,0,0,0,0,1,0,0,2060
3074,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2060
3075,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2060
3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3077,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
3078,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2060
3079,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2060
3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3081,0,4,0,1,2,1,1,1,5,2,1,0,0,0,0,3,1,0,0,0,2060
3082,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,2,1,0,0,2060
3083,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2060
3084,0,4,0,2,1,0,0,0,1,1,1,0,0,0,7,3,2,0,0,1,2060
3085,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
3086,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2060
3087,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2060
3088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3089,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
3090,0,0,0,1,1,3,0,2,1,1,1,0,0,5,0,0,3,2,0,0,2060
3091,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
3092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2060
3093,0,0,0,1,0,1,0,0,1,1,0,0,4,0,0,0,0,1,0,0,2060
3094,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2060
3095,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2060
3096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2060
3097,0,0,0,0,1,2,4,5,3,0,0,0,0,0,0,0,0,1,0,0,2060
3098,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2060
3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3101,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2060
3102,0,0,0,1,0,1,0,7,9,1,0,0,0,0,0,14,0,1,0,0,2060
3103,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2060
3104,0,0,0,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2060
3105,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
3106,0,0,0,0,0,3,3,1,3,1,0,0,0,0,0,0,0,2,0,0,2060
3107,0,0,0,2,0,0,0,3,8,2,1,0,0,0,0,6,0,0,0,0,2060
3108,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
3109,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2060
3110,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2060
3111,0,1,0,0,0,1,5,1,5,0,1,0,0,0,0,0,0,1,0,0,2060
3112,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2060
3113,0,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,2060
3114,0,0,0,0,0,1,4,8,1,1,0,0,0,0,0,0,0,1,0,0,2060
3115,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2060
3116,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,2060
3117,3,1,13,1,3,0,0,0,2,0,1,0,0,1,10,1,1,1,5,4,2060
3118,0,0,0,0,3,1,0,4,2,0,0,0,7,0,0,2,1,0,0,0,2060
3119,0,3,0,1,0,1,6,1,2,0,1,0,0,0,0,0,0,1,0,0,2060
3120,3,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,1,0,0,2060
3121,0,0,0,1,0,1,0,0,0,1,1,0,4,1,0,0,0,1,0,0,2060
3122,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2060
3123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
3124,0,0,0,2,1,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,2060
3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3127,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2060
3128,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
3129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
3130,1,1,0,0,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2060
3131,3,0,9,0,2,0,0,0,0,0,0,0,0,0,6,6,2,0,3,3,2060
3132,5,1,11,4,1,1,0,0,2,0,1,0,0,0,8,1,1,2,5,5,2060
3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3134,0,1,0,2,0,1,0,0,0,2,0,1,0,0,2,2,0,1,0,0,2060
3135,0,1,0,0,0,1,1,4,3,2,0,0,0,0,0,0,1,0,0,0,2060
3136,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2060
3137,5,1,12,3,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,4,2060
3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
3140,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2060
3141,0,0,0,0,1,0,2,6,6,0,0,1,0,0,0,0,1,0,0,0,2060
3142,0,2,0,1,0,1,0,0,0,1,0,3,6,0,0,0,0,1,0,0,2060
3143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060
3144,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2060
3145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060
3146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2060
3147,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,1,0,0,2060
3148,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
3149,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2060
3150,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,0,1,0,0,2060
3151,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2060
3152,0,0,0,1,0,2,0,0,0,0,0,0,6,1,0,1,0,2,0,0,2060
3153,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2060
3154,0,4,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2060
3155,0,2,0,0,0,0,4,4,2,0,1,0,0,0,0,0,2,0,0,0,2060
3156,0,2,0,0,1,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2060
3157,1,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,2060
3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3159,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
3161,0,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2060
