,bloc,cahier,carnet,couverture,design,excellente,facilement,format,haute,jaune,journal,lot,notes,pages,papier,recto,solide,stylo,texture,verso,category_code
2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2522
2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2522
2619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2622,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
2624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2627,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2522
2630,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2522
2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2637,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2638,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2522
2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2522
2646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2647,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,2522
2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2649,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2522
2650,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,2522
2651,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2653,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2522
2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2522
2665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2666,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2668,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2680,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2682,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2685,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2522
2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2690,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2522
2691,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2522
2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2698,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2699,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2706,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2708,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2709,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
2710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
2713,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2721,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2722,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
2724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
2725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2726,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2729,1,1,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2732,1,1,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522
2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2736,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
2738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
2739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2740,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2522
2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2742,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2747,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2750,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2751,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2757,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2760,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2763,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
2764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
2765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2522
2766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2767,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2522
2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2522
2770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2773,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
2777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2781,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2786,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2794,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
2797,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
2798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2807,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2810,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2522
2811,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2522
2812,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2815,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2816,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2819,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2820,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2822,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2823,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2824,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2522
2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2833,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2836,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2837,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2838,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
2839,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2844,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2850,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2852,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2853,1,0,2,2,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
2854,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2522
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2858,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,2522
2859,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2860,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
2862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
2866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522
2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2870,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2876,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2877,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2522
2878,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2522
2879,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2522
2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2881,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2522
2882,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2522
2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2885,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2522
2887,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2889,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
2890,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2892,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2894,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2522
2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
2898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
2901,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
2902,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
2903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
2905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2522
2909,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
2910,2,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2522
2911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
