,air,auto,bébé,eau,enfant,enfants,lit,main,matériel,mode,mso,poussette,roues,réglable,sac,siège,style,sécurité,type,voyage,category_code
1834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1835,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1837,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1838,1,0,0,0,0,0,0,1,1,3,0,0,0,0,6,0,2,0,1,3,1320
1839,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1840,0,0,2,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1320
1841,0,3,1,0,1,0,0,0,0,0,0,4,4,1,1,3,0,1,0,0,1320
1842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1843,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1320
1844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1845,0,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1320
1846,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1848,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1850,0,6,1,0,0,0,0,1,0,0,0,14,16,10,2,6,0,8,0,0,1320
1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
1852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1853,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1320
1854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1320
1859,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1320
1860,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1320
1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1867,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1320
1868,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1869,2,0,0,18,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1320
1870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1872,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1878,1,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,2,0,1,4,1320
1879,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1320
1880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1884,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1886,0,0,1,0,0,4,0,0,0,0,0,7,0,0,0,2,0,1,0,0,1320
1887,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1888,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1889,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1892,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1896,1,0,0,0,0,0,0,2,0,1,0,0,0,0,9,0,2,0,1,2,1320
1897,0,13,6,0,4,1,3,1,0,1,0,12,0,2,0,11,1,5,0,0,1320
1898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1320
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1902,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,1320
1903,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1905,0,0,5,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1320
1906,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1320
1907,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1909,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1320
1910,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1911,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1918,0,0,4,0,0,0,0,1,1,0,0,3,0,1,4,0,0,0,0,0,1320
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1920,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1921,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1320
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1923,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1926,1,0,0,0,0,0,0,4,0,3,0,0,0,1,7,0,2,0,1,2,1320
1927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1929,2,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,2,0,1,1,1320
1930,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1932,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,1,0,0,0,1320
1933,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1320
1934,0,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1320
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1938,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1940,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1941,0,1,8,0,2,1,0,2,0,0,0,9,0,1,2,1,0,1,0,0,1320
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1946,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1948,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1949,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1950,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1320
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1952,0,0,5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1320
1953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1956,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,2,0,1,5,1320
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1958,0,6,1,0,0,0,0,1,0,0,0,14,16,10,2,6,0,8,0,0,1320
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1960,1,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,2,0,1,4,1320
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1963,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1320
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1966,1,0,0,0,0,0,0,1,1,3,0,0,0,0,6,0,3,0,1,1,1320
1967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1968,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,0,1,2,1320
1969,0,0,0,0,0,0,0,0,0,0,0,7,3,6,1,1,0,0,0,0,1320
1970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1976,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1320
1977,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1979,0,0,1,0,0,0,0,0,0,0,0,14,10,7,2,0,0,6,0,0,1320
1980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1981,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1984,1,0,0,0,0,0,0,2,1,3,0,0,0,0,8,0,2,0,1,3,1320
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1320
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1989,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1991,0,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1320
1992,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1993,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,2,0,1,3,1320
1994,0,7,2,0,0,1,0,0,0,0,0,4,0,0,0,7,0,3,0,0,1320
1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1996,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1998,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1320
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2001,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2003,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2004,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,3,0,2,0,0,1320
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2010,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
2011,3,0,0,0,0,0,0,8,1,1,0,0,0,0,14,0,2,0,1,2,1320
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2016,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1320
2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2020,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2022,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2027,2,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
2028,0,0,0,0,0,0,0,4,1,3,0,0,0,0,5,0,2,0,1,2,1320
2029,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2035,0,6,1,0,0,0,0,1,0,0,0,14,15,10,2,6,0,8,0,0,1320
2036,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2038,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1320
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2040,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1320
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1320
2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2043,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1320
2044,1,0,0,0,0,0,0,1,1,2,0,0,0,0,11,0,2,0,1,4,1320
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2046,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2047,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2055,0,0,3,0,0,4,2,1,0,3,0,2,0,0,0,0,1,0,1,0,1320
2056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2062,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2064,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
2067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2069,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1320
2070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2071,1,0,0,0,0,0,0,1,1,1,0,0,0,0,8,0,2,0,1,5,1320
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2074,0,0,0,0,0,0,0,1,1,3,0,0,0,0,5,0,3,0,2,1,1320
2075,1,5,0,0,3,1,0,1,0,0,0,0,0,1,0,6,0,4,0,0,1320
2076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1320
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2080,2,0,3,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1320
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2082,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1320
2083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2084,3,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2086,1,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,2,0,1,4,1320
2087,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1320
2088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2089,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
2093,0,2,1,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,1320
2094,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2095,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1320
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2098,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2102,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
2103,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2104,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1320
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1320
2109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1320
2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2113,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2115,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
2116,1,0,0,0,0,0,0,3,1,2,0,0,0,1,6,0,2,0,1,2,1320
2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2118,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2121,7,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2123,0,2,2,0,4,0,0,0,0,0,0,0,0,1,0,3,0,3,0,1,1320
2124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2126,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
2127,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1320
2128,0,0,24,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,1320
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2132,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2133,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1320
2134,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
