,canapé,coton,coussin,couverture,décoration,eau,haute,home,housse,lin,matériel,mesure,oreiller,pc,plaît,polyester,qualité,raison,style,taie,category_code
2445,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
2446,3,0,2,1,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
2447,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
2448,3,0,3,1,1,0,1,0,0,1,2,2,5,1,1,0,1,0,3,2,1920
2449,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
2450,3,0,3,1,0,0,1,2,3,1,0,1,1,1,2,0,1,0,0,2,1920
2451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1920
2452,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1920
2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2454,0,0,2,0,0,0,1,0,2,1,0,1,3,1,2,0,1,0,0,3,1920
2455,0,0,4,0,0,1,0,2,0,0,0,0,3,1,0,1,0,1,0,1,1920
2456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2457,1,2,1,0,2,0,1,0,0,0,0,0,5,1,0,0,1,0,0,0,1920
2458,0,1,3,2,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
2459,0,2,2,0,0,2,1,2,0,3,1,0,0,1,1,0,1,0,0,3,1920
2460,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1920
2461,0,0,3,0,1,0,0,2,0,1,0,1,7,1,2,0,0,0,0,4,1920
2462,0,6,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1920
2463,2,0,2,0,0,2,0,2,0,1,0,0,1,1,1,2,0,0,0,3,1920
2464,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,3,1920
2465,2,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2466,1,0,2,0,2,0,1,0,0,1,2,2,2,0,1,0,1,0,3,2,1920
2467,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1920
2468,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2469,1,2,2,0,1,0,1,1,0,2,1,1,2,1,2,0,1,0,0,4,1920
2470,3,0,2,2,1,0,1,1,0,1,0,1,4,1,2,0,1,0,0,3,1920
2471,1,1,2,0,0,2,0,2,0,0,1,0,6,0,0,0,0,1,1,1,1920
2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2473,4,0,2,1,2,0,0,2,2,2,2,6,11,4,3,0,0,0,3,6,1920
2474,3,0,5,0,2,0,1,0,0,0,1,0,8,0,3,0,1,3,0,7,1920
2475,2,0,2,0,0,2,0,2,0,0,1,0,1,1,1,3,0,0,0,3,1920
2476,0,2,4,0,0,0,1,0,3,0,1,0,1,0,1,0,1,0,0,3,1920
2477,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2478,0,0,3,0,1,0,0,2,0,1,0,1,7,1,2,0,0,0,0,4,1920
2479,3,0,2,1,0,0,0,2,0,3,1,1,5,1,2,0,0,0,0,5,1920
2480,1,0,3,1,1,0,0,0,0,1,2,2,6,1,1,0,0,0,3,3,1920
2481,1,1,4,0,1,2,0,2,1,2,1,1,2,0,1,0,0,3,1,4,1920
2482,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1920
2483,1,0,2,2,1,0,1,1,0,0,1,1,2,1,2,0,1,0,1,2,1920
2484,2,0,3,0,1,0,1,0,1,0,2,2,7,1,1,0,1,0,3,0,1920
2485,2,0,3,0,2,2,0,0,0,0,1,1,1,0,1,0,0,3,1,3,1920
2486,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,1920
2487,2,0,2,0,0,0,1,2,0,0,1,2,0,0,2,1,1,1,1,3,1920
2488,0,3,4,0,0,2,0,2,0,2,1,1,2,0,1,0,0,3,1,1,1920
2489,0,1,2,0,2,0,1,0,0,1,0,1,1,1,2,0,1,0,0,2,1920
2490,0,1,10,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1920
2491,3,0,2,2,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
2492,1,1,5,1,0,0,1,0,2,2,1,0,1,0,0,0,1,0,0,4,1920
2493,2,1,6,0,1,2,0,0,0,0,1,1,3,0,0,0,0,0,0,2,1920
2494,0,0,1,0,0,3,0,0,0,0,1,1,1,0,1,0,0,3,1,3,1920
2495,2,0,5,0,0,0,1,2,1,0,1,1,2,1,2,0,1,0,0,1,1920
2496,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1920
2497,0,2,2,0,1,0,1,1,2,1,1,1,4,0,2,0,1,0,0,4,1920
2498,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1920
2499,2,0,3,0,0,1,0,0,0,0,1,2,1,0,2,0,0,2,1,3,1920
2500,0,0,5,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,0,1,1920
2501,4,0,3,1,1,0,1,2,3,1,0,1,3,1,2,0,1,0,0,2,1920
2502,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
2503,2,0,2,0,0,2,1,2,0,0,1,0,2,0,1,3,1,0,0,1,1920
2504,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,1,1920
2505,0,1,0,1,0,0,1,0,0,0,2,1,0,1,0,2,1,0,0,0,1920
2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2507,3,0,2,0,0,0,0,2,0,1,0,1,5,1,2,0,0,0,0,4,1920
2508,1,0,1,0,1,0,0,0,0,1,2,1,5,0,0,0,0,0,5,3,1920
2509,0,2,0,0,0,10,1,0,2,0,0,0,0,0,0,2,1,0,0,2,1920
2510,0,1,3,1,0,0,1,0,2,0,1,0,4,1,0,2,0,0,0,0,1920
2511,2,3,3,0,0,2,0,2,0,1,1,1,3,0,1,0,0,3,1,1,1920
2512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2513,1,0,2,0,0,0,1,2,1,1,1,1,3,1,2,0,1,0,0,3,1920
2514,0,3,3,1,0,0,0,2,0,0,2,1,2,1,1,0,0,1,2,3,1920
2515,3,0,2,2,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
2516,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1920
2517,1,0,2,2,1,0,0,0,0,1,2,2,7,1,1,0,0,0,3,3,1920
2518,3,0,3,1,0,0,1,2,3,1,0,1,3,1,2,0,1,0,0,2,1920
2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2520,2,3,5,2,1,0,2,0,3,2,1,0,3,0,0,0,2,0,0,2,1920
2521,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2522,1,0,0,0,1,0,0,2,0,0,1,1,6,0,0,0,0,0,2,3,1920
2523,1,0,0,2,6,3,4,0,0,0,1,1,0,0,1,1,3,0,0,0,1920
2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2525,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
2526,0,0,2,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,4,1920
2527,2,3,4,0,0,2,0,0,0,1,1,1,2,0,1,0,0,3,1,2,1920
2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1920
2530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1920
2531,2,0,4,2,0,1,0,2,0,3,1,1,2,0,1,0,0,2,1,2,1920
2532,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2535,1,0,2,1,2,0,1,0,0,1,0,1,2,1,2,0,1,0,0,2,1920
2536,0,0,2,2,2,0,1,0,0,1,1,1,3,1,2,0,1,0,0,2,1920
2537,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1920
2538,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1920
2539,0,0,2,0,0,0,1,2,0,1,0,1,0,1,2,0,1,0,0,3,1920
2540,2,3,2,0,1,0,1,1,0,3,1,1,4,1,2,0,1,0,1,2,1920
2541,1,0,2,0,3,0,1,0,0,1,2,2,6,0,1,0,1,0,3,3,1920
2542,2,2,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,1920
2543,1,1,2,2,0,2,0,0,0,1,1,0,4,1,1,0,0,0,1,5,1920
2544,3,2,3,0,0,0,1,0,0,3,0,1,2,1,2,0,1,0,0,3,1920
2545,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,1,1920
2546,1,0,3,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1920
2547,0,1,2,0,1,0,1,2,0,1,1,0,2,0,1,0,1,1,0,3,1920
2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2549,0,0,3,0,1,0,1,0,0,0,2,0,6,0,1,1,1,2,0,3,1920
2550,1,2,2,0,1,0,1,2,0,3,2,2,1,0,1,0,1,0,3,2,1920
2551,2,0,2,1,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,2,1920
2552,1,1,2,1,0,2,1,0,0,1,1,1,4,1,2,0,1,0,0,2,1920
2553,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
2554,2,0,2,2,1,1,0,0,0,1,1,2,7,1,1,0,0,0,0,2,1920
2555,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1920
2556,0,1,2,0,0,2,0,2,0,1,0,1,4,1,2,0,0,0,0,2,1920
2557,1,0,5,3,1,0,1,0,0,0,2,0,3,0,1,1,1,2,0,1,1920
2558,3,0,2,2,2,0,1,0,0,1,0,1,5,1,2,0,1,0,0,4,1920
2559,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2560,1,0,2,0,2,0,1,0,0,1,2,2,6,1,1,0,1,0,3,3,1920
2561,0,0,1,0,1,2,0,1,0,1,1,1,1,0,1,0,0,3,1,3,1920
2562,3,0,2,0,0,0,0,2,0,0,1,0,3,1,1,0,0,0,0,4,1920
2563,2,1,2,2,0,2,0,2,0,0,1,0,2,1,0,1,0,1,0,3,1920
2564,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,2,2,0,0,1920
2565,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1920
2566,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1920
2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
2568,0,0,0,1,0,0,1,0,11,0,1,1,1,0,5,2,1,0,0,9,1920
2569,1,2,2,0,0,2,1,2,0,3,1,0,0,1,1,0,0,0,0,4,1920
2570,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1920
2571,1,0,3,2,2,0,1,2,0,0,1,0,1,1,0,1,1,0,0,5,1920
2572,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,1920
2573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
2574,1,2,6,0,0,0,4,0,0,0,1,0,1,1,0,0,4,0,0,0,1920
2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2577,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1920
2578,0,0,2,0,3,0,0,1,2,0,1,0,5,0,1,4,1,2,1,2,1920
2579,2,2,2,0,0,0,1,2,0,3,1,0,0,1,1,0,0,0,0,3,1920
2580,3,0,2,2,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,4,1920
2581,2,0,2,2,1,1,0,0,0,1,1,2,7,1,1,0,0,0,0,2,1920
2582,0,2,2,0,0,0,1,2,0,2,1,1,2,1,2,0,1,0,0,4,1920
2583,1,0,1,0,1,0,0,0,0,1,2,2,10,1,1,0,0,0,3,6,1920
2584,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2585,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1920
2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
2587,3,1,2,2,2,0,1,0,0,1,1,1,3,1,2,0,1,0,1,3,1920
2588,2,0,2,0,0,2,0,2,0,0,1,0,0,0,1,3,0,0,0,3,1920
2589,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,2,3,0,0,0,1920
2590,0,2,0,0,1,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,1920
2591,1,2,4,1,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1920
2592,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
2593,2,0,3,0,2,2,0,0,0,2,1,1,1,0,1,0,0,3,1,3,1920
2594,0,0,3,0,2,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1920
2595,3,0,2,2,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,3,1920
2596,3,0,4,0,0,0,0,2,0,1,0,1,4,1,2,0,0,0,0,3,1920
2597,0,0,2,4,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,3,1920
2598,3,0,2,0,0,0,1,2,0,0,1,1,3,1,2,0,1,0,0,5,1920
2599,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1920
2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2601,3,2,3,0,0,0,1,0,0,3,0,1,2,1,2,0,1,0,0,3,1920
2602,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1920
2603,1,1,0,0,0,0,1,0,0,0,1,1,5,1,2,0,0,0,0,4,1920
2604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2605,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2606,1,0,2,1,0,0,1,2,0,1,0,1,1,1,2,0,1,0,0,4,1920
2607,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1920
2608,1,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,3,5,1920
2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2611,1,0,2,1,1,0,1,0,0,0,2,0,7,0,1,0,1,2,0,4,1920
2612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1920
2613,0,2,2,0,0,2,1,2,0,3,1,0,0,1,1,0,1,0,0,3,1920
2614,0,1,2,0,0,0,0,1,0,0,2,0,3,1,0,0,0,1,0,0,1920
2615,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1920
2616,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1920
2617,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1920
2618,0,2,2,0,0,2,1,2,0,3,1,0,0,1,1,0,1,0,0,3,1920
2619,1,0,4,2,2,0,0,0,0,0,1,1,2,1,2,1,0,0,1,4,1920
2620,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920
2622,2,0,3,0,1,0,1,2,0,0,2,0,5,0,1,3,1,2,0,3,1920
2623,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1920
2624,0,0,2,0,0,0,0,2,0,0,1,0,3,1,0,0,0,1,1,1,1920
2625,0,0,2,2,0,1,0,0,0,0,1,1,2,0,1,0,0,2,1,3,1920
2626,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2627,0,0,2,0,1,0,1,1,1,0,1,1,5,1,2,0,1,0,0,5,1920
2628,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1920
2629,3,0,3,1,1,0,1,0,0,1,2,2,5,1,1,0,1,0,3,2,1920
2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2631,2,3,5,2,1,0,2,0,3,1,1,0,3,0,0,0,2,0,1,2,1920
2632,1,0,6,2,1,0,2,0,2,3,1,0,1,0,0,0,2,0,0,5,1920
2633,0,0,1,0,0,2,0,1,0,2,1,1,1,0,1,0,0,3,1,3,1920
2634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2635,2,0,3,0,0,2,0,2,0,3,1,1,3,0,1,0,0,3,1,3,1920
2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2637,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2638,1,0,1,1,0,0,0,2,0,0,1,1,4,1,2,0,0,0,0,3,1920
2639,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1920
2640,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,3,0,0,0,0,1920
2641,1,0,3,0,1,2,0,0,0,1,1,1,1,0,1,0,0,3,1,3,1920
2642,0,1,5,0,1,1,1,0,0,0,1,0,0,0,1,0,2,1,0,0,1920
2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1920
2644,1,0,2,0,1,0,1,0,2,1,2,2,6,0,1,0,1,0,3,3,1920
2645,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2646,1,0,2,0,3,0,1,0,0,1,2,2,6,0,1,0,1,0,3,3,1920
2647,4,0,2,3,4,0,0,0,0,2,2,6,11,4,3,0,0,0,3,4,1920
2648,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,1920
2649,2,3,2,0,1,0,1,1,0,3,1,1,4,1,2,0,1,0,1,2,1920
2650,0,1,3,1,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
2651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1920
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1920
2654,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1920
2655,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1920
2656,0,1,0,1,0,0,1,0,0,0,2,1,0,1,0,2,1,0,0,0,1920
2657,1,0,2,0,0,0,1,2,0,1,0,1,3,1,2,0,1,0,0,4,1920
2658,0,3,3,2,0,0,0,2,1,2,2,1,4,1,1,0,0,1,0,3,1920
2659,0,0,0,6,0,0,3,0,0,2,1,0,0,0,1,0,3,1,0,0,1920
2660,0,0,2,0,3,0,0,1,0,0,1,0,3,0,1,2,1,2,1,5,1920
2661,1,0,2,0,1,0,0,0,0,2,2,2,6,1,1,0,0,0,4,4,1920
2662,2,0,2,2,1,1,0,0,0,1,1,2,6,1,1,0,0,0,0,2,1920
2663,2,0,2,0,0,2,1,2,0,0,1,0,0,0,1,3,1,0,0,3,1920
2664,1,1,2,0,0,2,0,0,0,1,1,1,3,0,0,0,2,1,0,2,1920
2665,0,1,2,0,0,2,0,2,0,3,1,0,4,1,0,0,0,1,1,1,1920
2666,1,0,3,2,0,0,1,0,0,0,1,1,0,1,2,1,1,0,0,4,1920
2667,1,0,5,3,1,0,1,0,0,0,2,0,3,0,1,1,1,2,0,1,1920
2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2669,1,0,0,2,3,3,4,0,0,0,1,1,0,0,1,1,3,0,0,0,1920
2670,3,0,3,1,0,0,1,2,3,1,0,1,3,1,2,0,1,0,0,2,1920
2671,2,0,2,2,1,1,0,0,0,1,1,2,8,1,1,0,0,0,0,2,1920
2672,2,0,2,0,1,0,0,1,1,0,0,1,3,1,0,0,0,0,0,1,1920
2673,3,0,4,0,0,0,1,2,0,3,0,1,3,1,2,0,1,0,0,2,1920
2674,2,2,2,0,1,0,1,2,0,3,2,2,7,1,1,0,1,0,3,2,1920
2675,1,1,5,1,0,0,1,0,2,2,1,0,3,0,0,0,1,0,0,4,1920
2676,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1920
2677,1,2,2,0,0,0,1,0,2,1,0,0,2,1,0,0,1,0,0,1,1920
2678,2,0,2,1,2,0,1,0,0,1,1,1,3,1,2,0,1,0,0,2,1920
2679,0,0,6,1,1,0,1,0,2,0,1,0,2,0,1,0,1,0,0,2,1920
2680,0,1,0,0,0,0,1,0,0,0,1,1,8,0,1,0,1,2,0,0,1920
2681,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1920
2682,2,0,2,0,2,1,1,0,0,1,0,0,11,0,3,0,1,4,0,7,1920
2683,3,2,2,0,0,0,1,2,0,1,1,1,2,1,2,0,1,1,0,1,1920
2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2685,3,0,4,0,1,0,1,0,0,1,2,2,3,0,1,0,1,0,3,0,1920
2686,0,1,2,0,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,4,1920
2687,0,0,2,0,0,0,1,2,0,1,0,1,2,1,2,0,0,0,0,4,1920
2688,3,0,2,0,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,4,1920
2689,3,0,3,2,1,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
2690,2,0,2,0,0,1,0,2,0,0,1,0,0,0,1,3,0,0,0,3,1920
2691,2,0,2,0,2,0,1,0,1,0,0,2,6,0,0,0,0,0,3,2,1920
2692,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1920
2693,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2694,1,0,2,0,1,0,0,0,0,2,2,2,6,1,1,0,0,0,4,4,1920
2695,0,0,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1920
2696,0,0,5,0,0,0,1,3,0,0,1,0,1,0,1,3,1,2,0,2,1920
2697,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1920
2698,2,0,1,0,0,2,0,2,0,0,1,1,1,0,1,0,0,3,1,3,1920
2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2700,2,0,2,0,0,0,1,2,0,1,0,1,3,1,2,0,1,0,0,1,1920
2701,0,0,8,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1920
2702,2,0,3,0,1,0,1,2,0,0,2,0,5,0,1,1,1,2,0,1,1920
2703,2,0,2,0,1,2,1,2,0,0,2,0,4,0,1,3,1,2,0,5,1920
2704,2,0,2,0,0,2,0,2,0,1,0,0,2,1,1,2,0,0,0,4,1920
2705,1,0,2,0,2,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
2706,3,0,1,0,1,1,0,0,0,3,2,2,7,1,1,0,0,1,4,4,1920
2707,1,1,0,0,4,1,2,0,0,1,0,0,7,1,0,0,2,0,0,3,1920
2708,1,0,2,0,0,0,1,2,0,0,1,2,0,0,2,1,1,1,1,3,1920
2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2710,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2711,1,0,2,0,2,0,1,0,0,1,2,2,5,1,1,0,1,0,5,3,1920
2712,2,1,2,2,2,0,1,0,0,1,1,1,1,1,2,0,1,0,1,3,1920
2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
2715,3,0,2,2,0,0,1,2,0,0,1,1,3,1,2,0,1,0,0,4,1920
2716,2,0,7,2,1,0,2,0,2,3,1,0,2,0,0,0,2,0,0,4,1920
2717,2,0,2,0,1,2,1,2,0,0,2,0,4,0,1,3,1,2,0,5,1920
2718,1,0,3,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,2,1920
2719,0,1,3,2,0,2,0,0,0,1,1,1,2,0,1,0,0,3,1,3,1920
2720,2,3,2,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,1920
2721,0,0,9,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1920
2722,3,0,2,2,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
2723,0,1,2,0,0,2,0,2,0,2,1,0,3,1,0,0,0,1,1,1,1920
2724,1,0,3,1,0,0,0,0,0,0,1,0,6,0,1,0,0,2,0,0,1920
2725,0,0,0,2,0,0,1,0,6,0,1,1,0,0,1,2,1,1,0,4,1920
2726,2,1,2,1,0,2,1,0,0,1,1,1,2,0,0,0,2,1,0,2,1920
2727,3,1,5,1,1,0,0,0,0,1,1,1,5,0,1,2,0,3,2,3,1920
2728,2,0,2,0,0,0,1,2,0,1,0,1,1,1,2,0,1,0,0,1,1920
2729,0,0,0,2,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1920
2730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1920
2731,2,1,2,2,2,0,1,0,0,1,1,1,1,1,2,0,1,0,1,3,1920
2732,0,0,2,0,0,0,1,2,0,1,0,1,4,1,2,0,1,0,0,2,1920
2733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2734,1,0,2,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,3,1920
2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2736,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1920
2737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2738,1,3,4,1,0,0,1,2,4,2,1,0,2,0,0,0,1,0,0,1,1920
2739,1,0,2,0,3,0,1,0,0,1,2,2,5,0,1,0,1,0,3,2,1920
2740,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2741,2,0,2,0,0,0,1,2,0,1,0,1,4,1,2,0,1,0,0,3,1920
2742,1,0,2,0,2,2,1,0,0,0,1,1,4,1,2,0,1,1,0,2,1920
2743,1,0,2,0,2,0,1,0,0,1,2,2,6,1,1,0,1,0,3,3,1920
2744,0,1,1,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1920
2745,0,3,1,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,2,1920
2746,1,1,5,1,0,0,1,0,2,2,1,0,3,0,0,0,1,0,0,4,1920
