,café,canapé,carré,case,chambre,confortable,contenu,coton,couette,coussin,couverture,cycle,decor,différent,décor,décoration,déviation,eau,fermeture,forfait,forme,glissière,home,housse,intérieur,intérieure,javel,lavable,lavage,lin,linge,lit,luminosité,lumière,légèrement,main,maison,manuelle,matériel,mode,noël,oreiller,pc,place,polyester,rideau,sofa,taie,voiture,écran,category_code
2288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2289,0,1,0,1,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,7,1,0,0,0,0,3,0,1,1920
2290,1,3,1,0,0,0,1,0,0,3,1,0,0,0,2,0,1,0,0,0,1,0,2,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,2,0,0,1920
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2292,0,2,0,0,1,0,1,3,0,5,2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,2,1,0,1920
2293,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2294,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,6,0,0,0,0,0,3,0,1,1920
2295,0,1,0,0,2,0,0,0,0,0,2,1,0,1,0,6,0,3,0,0,0,0,0,0,1,2,1,0,3,0,2,7,0,0,0,1,2,1,1,1,0,0,0,0,1,0,2,0,0,1,1920
2296,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2297,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,11,1,0,0,0,0,6,1,1,1920
2298,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,4,0,0,1920
2299,0,2,0,2,0,1,0,3,0,4,0,1,0,0,2,0,0,2,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,2,0,0,0,2,0,0,1920
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1920
2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2303,0,2,0,1,0,1,0,0,0,4,2,1,0,0,1,0,0,1,1,0,0,1,2,0,1,0,0,1,1,3,0,0,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,2,0,1,1920
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1920
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2306,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,0,1920
2307,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,2,0,0,1920
2308,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2309,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1920
2310,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1920
2311,1,2,1,0,0,0,0,3,0,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,2,0,0,1920
2312,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,6,0,0,0,0,0,3,0,1,1920
2313,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1920
2314,1,1,1,0,0,0,0,1,0,2,2,1,0,1,0,0,0,2,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,1,1,0,4,1,1,0,0,0,5,0,1,1920
2315,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1920
2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2317,1,0,2,0,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,6,0,0,1,0,0,3,1,1,1920
2318,0,1,0,0,0,0,0,2,0,2,0,0,0,2,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,3,0,1,2,1,1,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,1920
2319,2,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,0,4,1,0,0,0,1,2,0,0,1920
2320,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1920
2321,1,2,0,0,2,1,0,0,0,2,2,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,2,1,1,0,2,1,2,0,0,1,1,0,0,7,1,0,0,0,0,2,1,1,1920
2322,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2323,2,0,1,0,0,0,0,1,0,2,0,1,1,0,1,0,1,2,0,0,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,2,2,0,0,1920
2324,1,1,2,1,0,0,0,0,0,5,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,1,0,1,1,1,1,1920
2325,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,4,0,0,1920
2326,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2327,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,6,1,0,0,0,0,3,0,1,1920
2328,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,3,0,0,1920
2329,1,3,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,4,0,0,1920
2330,0,2,0,0,0,0,0,1,0,2,2,1,2,0,2,0,0,2,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,1,0,0,3,0,0,1920
2331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1920
2332,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1920
2333,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1920
2334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1920
2335,0,0,0,0,1,0,0,0,12,0,1,1,0,0,0,0,0,0,2,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,9,0,0,1920
2336,0,1,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,0,3,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,4,0,1,1920
2337,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1920
2338,3,1,0,0,0,1,0,0,0,3,2,0,2,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,2,0,1920
2339,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1920
2340,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2341,0,1,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1920
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
2344,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,0,0,0,1,1,0,1,2,2,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,5,0,0,4,0,0,2,1,1,1920
2345,0,2,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,0,1,0,0,1,2,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1920
2346,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,4,0,0,1920
2347,1,2,0,0,2,1,0,0,0,2,2,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,2,1,1,0,2,1,2,0,0,1,1,0,0,7,1,0,0,0,0,2,1,1,1920
2348,0,0,1,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,4,0,0,1920
2349,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1920
2351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1920
2352,1,3,1,1,0,0,0,1,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,3,0,0,1920
2353,0,2,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,3,0,1,1920
2354,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1920
2355,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,1920
2356,0,1,1,0,1,0,0,2,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
2357,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1920
2358,1,0,0,0,0,1,1,0,0,3,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,0,0,1,0,1,0,0,0,1,1,1920
2359,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,3,0,0,1920
2360,1,3,1,2,0,0,1,0,0,4,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,3,0,0,1920
2361,0,0,0,0,0,0,0,0,0,2,4,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,1,2,0,0,0,2,3,0,0,1920
2362,1,3,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,5,2,0,1920
2363,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,1,6,0,0,0,0,1920
2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1920
2365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1920
2366,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,4,0,0,1920
2367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2368,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2369,0,1,1,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,0,0,1920
2370,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,1920
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
2373,1,1,2,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,7,0,0,0,0,1,4,1,1,1920
2374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1920
2375,0,0,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,2,3,0,1,1920
2376,0,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,1920
2377,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920
2378,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920
2379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1920
2380,0,0,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,2,3,0,1,1920
2381,1,1,0,3,0,0,0,0,0,4,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,4,0,0,1920
2382,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2384,1,2,2,0,0,0,0,0,0,3,0,0,2,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,5,0,0,3,0,0,3,1,1,1920
2385,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1920
2386,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,3,1,0,0,0,2,1,0,0,1920
2387,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1920
2388,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,5,0,0,1920
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2391,0,2,0,0,1,0,1,3,0,5,2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,2,1,0,1920
2392,0,1,0,0,1,0,1,0,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,5,1,0,1920
2393,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,3,0,0,1920
2394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2396,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1920
2397,1,1,1,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,3,0,0,0,3,0,0,1920
2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1920
2399,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1920
2400,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,3,0,0,1920
2401,0,0,0,0,2,0,1,1,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1920
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2403,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,6,0,0,0,0,0,3,0,1,1920
2404,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2405,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,6,0,0,0,0,0,3,0,1,1920
2406,0,4,1,0,1,0,0,0,0,2,3,1,0,4,0,4,0,0,0,3,0,0,0,0,3,1,0,0,1,2,0,4,6,3,3,0,2,3,2,1,0,11,4,0,0,0,0,4,1,3,1920
2407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1920
2408,1,2,1,0,0,0,0,3,0,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,2,0,0,1920
2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,0,0,0,0,1920
2412,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1920
2413,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
2414,1,0,0,0,2,0,0,3,0,3,2,0,1,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,4,1,0,0,0,0,3,1,1,1920
2415,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1920
2416,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,0,0,2,0,0,5,1,1,1920
2417,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,3,1,2,1,1,0,5,1,2,1,0,6,1,0,0,0,1,4,0,1,1920
